mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
per_class,0.6,20,0.1755243607684874,0.29254060128081233,0.0,0.2697947214076246,0.4423076923076923,92,249,116,341,208,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.3}"
per_class,0.6,20,0.17274658299070964,0.28791097165118273,0.0,0.2676470588235294,0.4375,91,249,117,340,208,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.3}"
per_class,0.6,20,0.17274658299070964,0.28791097165118273,0.0,0.2676470588235294,0.4375,91,249,117,340,208,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.3}"
per_class,0.6,20,0.17274658299070964,0.28791097165118273,0.0,0.2676470588235294,0.4375,91,249,117,340,208,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.3}"
per_class,0.6,20,0.17444595807495425,0.2907432634582571,0.0,0.2894736842105263,0.4230769230769231,88,216,120,304,208,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.3}"
per_class,0.6,20,0.17166818029717645,0.2861136338286274,0.0,0.28807947019867547,0.4182692307692308,87,215,121,302,208,"{""bottle"": 0.3, ""can"": 0.2, ""cup"": 0.3}"
per_class,0.6,20,0.16889040251939869,0.28148400419899783,0.0,0.2857142857142857,0.41346153846153844,86,215,122,301,208,"{""bottle"": 0.3, ""can"": 0.3, ""cup"": 0.3}"
per_class,0.6,20,0.16889040251939869,0.28148400419899783,0.0,0.2857142857142857,0.41346153846153844,86,215,122,301,208,"{""bottle"": 0.3, ""can"": 0.4, ""cup"": 0.3}"
per_class,0.6,20,0.16889040251939869,0.28148400419899783,0.0,0.2857142857142857,0.41346153846153844,86,215,122,301,208,"{""bottle"": 0.3, ""can"": 0.5, ""cup"": 0.3}"
per_class,0.6,20,0.21103686826673362,0.2883947804445561,0.09499999999999997,0.3246268656716418,0.4182692307692308,87,181,121,268,208,"{""bottle"": 0.4, ""can"": 0.1, ""cup"": 0.3}"
per_class,0.6,20,0.21025909048895586,0.2837651508149264,0.09999999999999998,0.3233082706766917,0.41346153846153844,86,180,122,266,208,"{""bottle"": 0.4, ""can"": 0.2, ""cup"": 0.3}"
per_class,0.6,20,0.2074813127111781,0.27913552118529683,0.09999999999999998,0.32075471698113206,0.40865384615384615,85,180,123,265,208,"{""bottle"": 0.4, ""can"": 0.3, ""cup"": 0.3}"
per_class,0.6,20,0.2074813127111781,0.27913552118529683,0.09999999999999998,0.32075471698113206,0.40865384615384615,85,180,123,265,208,"{""bottle"": 0.4, ""can"": 0.4, ""cup"": 0.3}"
per_class,0.6,20,0.2074813127111781,0.27913552118529683,0.09999999999999998,0.32075471698113206,0.40865384615384615,85,180,123,265,208,"{""bottle"": 0.4, ""can"": 0.5, ""cup"": 0.3}"
per_class,0.6,20,0.2303852390931569,0.2773087318219282,0.15999999999999992,0.328,0.3942307692307692,82,168,126,250,208,"{""bottle"": 0.5, ""can"": 0.1, ""cup"": 0.3}"
per_class,0.6,20,0.22960746131537918,0.2726791021922986,0.16500000000000004,0.32661290322580644,0.3894230769230769,81,167,127,248,208,"{""bottle"": 0.5, ""can"": 0.2, ""cup"": 0.3}"
per_class,0.6,20,0.2268296835376014,0.268049472562669,0.16500000000000004,0.32388663967611336,0.38461538461538464,80,167,128,247,208,"{""bottle"": 0.5, ""can"": 0.3, ""cup"": 0.3}"
per_class,0.6,20,0.2268296835376014,0.268049472562669,0.16500000000000004,0.32388663967611336,0.38461538461538464,80,167,128,247,208,"{""bottle"": 0.5, ""can"": 0.4, ""cup"": 0.3}"
per_class,0.6,20,0.2268296835376014,0.268049472562669,0.16500000000000004,0.32388663967611336,0.38461538461538464,80,167,128,247,208,"{""bottle"": 0.5, ""can"": 0.5, ""cup"": 0.3}"
per_class,0.6,20,0.17898207272188243,0.2983034545364707,0.0,0.25815217391304346,0.4567307692307692,95,273,113,368,208,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.4}"
per_class,0.6,20,0.17620162961869854,0.2936693826978309,0.0,0.2554347826086957,0.4519230769230769,94,274,114,368,208,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.4}"
per_class,0.6,20,0.17342385184092074,0.28903975306820123,0.0,0.25340599455040874,0.44711538461538464,93,274,115,367,208,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.4}"
per_class,0.6,20,0.17342385184092074,0.28903975306820123,0.0,0.25340599455040874,0.44711538461538464,93,274,115,367,208,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.4}"
per_class,0.6,20,0.17342385184092074,0.28903975306820123,0.0,0.25340599455040874,0.44711538461538464,93,274,115,367,208,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.4}"
per_class,0.6,20,0.17644568949975303,0.2940761491662551,0.0,0.29073482428115016,0.4375,91,222,117,313,208,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.4}"
