mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
global,0.05,20,0.1990575342517994,0.33176255708633234,0.0,0.255,0.49038461538461536,102,298,106,400,208,
global,0.05,50,0.2116018035451498,0.35266967257524967,0.0,0.1207983193277311,0.5528846153846154,115,837,93,952,208,
global,0.05,100,0.2124226126647561,0.3540376877745935,0.0,0.08315412186379928,0.5576923076923077,116,1279,92,1395,208,
global,0.05,300,0.2124226126647561,0.3540376877745935,0.0,0.08140350877192983,0.5576923076923077,116,1309,92,1425,208,
global,0.1,20,0.1990575342517994,0.33176255708633234,0.0,0.255,0.49038461538461536,102,298,106,400,208,
global,0.1,50,0.21057841173228428,0.3509640195538071,0.0,0.1345926800472255,0.5480769230769231,114,733,94,847,208,
global,0.1,100,0.21048420686765462,0.35080701144609105,0.0,0.11962224554039874,0.5480769230769231,114,839,94,953,208,
global,0.1,300,0.21048420686765462,0.35080701144609105,0.0,0.11962224554039874,0.5480769230769231,114,839,94,953,208,
global,0.15,20,0.1990575342517994,0.33176255708633234,0.0,0.2595419847328244,0.49038461538461536,102,291,106,393,208,
global,0.15,50,0.2093623662389869,0.3489372770649782,0.0,0.15767045454545456,0.5336538461538461,111,593,97,704,208,
global,0.15,100,0.2093623662389869,0.3489372770649782,0.0,0.15459610027855153,0.5336538461538461,111,607,97,718,208,
global,0.15,300,0.2093623662389869,0.3489372770649782,0.0,0.15459610027855153,0.5336538461538461,111,607,97,718,208,
global,0.2,20,0.1968300709394304,0.328050118232384,0.0,0.26737967914438504,0.4807692307692308,100,274,108,374,208,
global,0.2,50,0.20390050788642908,0.3398341798107151,0.0,0.18716577540106952,0.5048076923076923,105,456,103,561,208,
global,0.2,100,0.20390050788642908,0.3398341798107151,0.0,0.18716577540106952,0.5048076923076923,105,456,103,561,208,
global,0.2,300,0.20390050788642908,0.3398341798107151,0.0,0.18716577540106952,0.5048076923076923,105,456,103,561,208,
global,0.25,20,0.1968300709394304,0.328050118232384,0.0,0.2777777777777778,0.4807692307692308,100,260,108,360,208,
global,0.25,50,0.20339132831098442,0.33898554718497403,0.0,0.22657952069716775,0.5,104,355,104,459,208,
global,0.25,100,0.20339132831098442,0.33898554718497403,0.0,0.22657952069716775,0.5,104,355,104,459,208,
global,0.25,300,0.20339132831098442,0.33898554718497403,0.0,0.22657952069716775,0.5,104,355,104,459,208,
global,0.3,20,0.1968300709394304,0.328050118232384,0.0,0.2915451895043732,0.4807692307692308,100,243,108,343,208,
global,0.3,50,0.19663769584980478,0.32772949308300797,0.0,0.2557544757033248,0.4807692307692308,100,291,108,391,208,
global,0.3,100,0.19663769584980478,0.32772949308300797,0.0,0.2557544757033248,0.4807692307692308,100,291,108,391,208,
global,0.3,300,0.19663769584980478,0.32772949308300797,0.0,0.2557544757033248,0.4807692307692308,100,291,108,391,208,
global,0.35,20,0.19544118205054153,0.32573530341756923,0.0,0.32459016393442625,0.47596153846153844,99,206,109,305,208,
global,0.35,50,0.19524880696091593,0.3254146782681932,0.0,0.308411214953271,0.47596153846153844,99,222,109,321,208,
global,0.35,100,0.19524880696091593,0.3254146782681932,0.0,0.308411214953271,0.47596153846153844,99,222,109,321,208,
global,0.35,300,0.19524880696091593,0.3254146782681932,0.0,0.308411214953271,0.47596153846153844,99,222,109,321,208,
global,0.4,20,0.24139196646648078,0.3156532774441346,0.13000000000000012,0.34831460674157305,0.44711538461538464,93,174,115,267,208,
global,0.4,50,0.2293795092301279,0.31563251538354653,0.09999999999999998,0.34065934065934067,0.44711538461538464,93,180,115,273,208,
global,0.4,100,0.2293795092301279,0.31563251538354653,0.09999999999999998,0.34065934065934067,0.44711538461538464,93,180,115,273,208,
global,0.4,300,0.2293795092301279,0.31563251538354653,0.09999999999999998,0.34065934065934067,0.44711538461538464,93,180,115,273,208,
global,0.45,20,0.31057534915583074,0.3076255819263845,0.31500000000000006,0.3938053097345133,0.42788461538461536,89,137,119,226,208,
global,0.45,50,0.3065753491558307,0.3076255819263845,0.30499999999999994,0.39035087719298245,0.42788461538461536,89,139,119,228,208,
global,0.45,100,0.3065753491558307,0.3076255819263845,0.30499999999999994,0.39035087719298245,0.42788461538461536,89,139,119,228,208,
global,0.45,300,0.3065753491558307,0.3076255819263845,0.30499999999999994,0.39035087719298245,0.42788461538461536,89,139,119,228,208,
global,0.5,20,0.3625753491558308,0.3076255819263845,0.44500000000000006,0.445,0.42788461538461536,89,111,119,200,208,
global,0.5,50,0.3625753491558308,0.3076255819263845,0.44500000000000006,0.445,0.42788461538461536,89,111,119,200,208,
global,0.5,100,0.3625753491558308,0.3076255819263845,0.44500000000000006,0.445,0.42788461538461536,89,111,119,200,208,
global,0.5,300,0.3625753491558308,0.3076255819263845,0.44500000000000006,0.445,0.42788461538461536,89,111,119,200,208,
global,0.6,20,0.46568071815672896,0.2728011969278816,0.755,0.6048387096774194,0.3605769230769231,75,49,133,124,208,
global,0.6,50,0.46568071815672896,0.2728011969278816,0.755,0.6048387096774194,0.3605769230769231,75,49,133,124,208,
global,0.6,100,0.46568071815672896,0.2728011969278816,0.755,0.6048387096774194,0.3605769230769231,75,49,133,124,208,
global,0.6,300,0.46568071815672896,0.2728011969278816,0.755,0.6048387096774194,0.3605769230769231,75,49,133,124,208,
global,0.7,20,0.47966618365902625,0.19944363943171037,0.9,0.7142857142857143,0.2403846153846154,50,20,158,70,208,
global,0.7,50,0.47966618365902625,0.19944363943171037,0.9,0.7142857142857143,0.2403846153846154,50,20,158,70,208,
global,0.7,100,0.47966618365902625,0.19944363943171037,0.9,0.7142857142857143,0.2403846153846154,50,20,158,70,208,
global,0.7,300,0.47966618365902625,0.19944363943171037,0.9,0.7142857142857143,0.2403846153846154,50,20,158,70,208,
per_class,0.7,20,0.1990575342517994,0.33176255708633234,0.0,0.255,0.49038461538461536,102,298,106,400,208,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.7,20,0.1976686453629105,0.3294477422715175,0.0,0.2525,0.4855769230769231,101,299,107,400,208,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.7,20,0.1976686453629105,0.3294477422715175,0.0,0.2525,0.4855769230769231,101,299,107,400,208,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.7,20,0.1962797564740216,0.3271329274567027,0.0,0.25,0.4807692307692308,100,300,108,400,208,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.7,20,0.1962797564740216,0.3271329274567027,0.0,0.25,0.4807692307692308,100,300,108,400,208,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.7,20,0.1982189598283193,0.3303649330471988,0.0,0.25569620253164554,0.4855769230769231,101,294,107,395,208,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.7,20,0.1968300709394304,0.328050118232384,0.0,0.25380710659898476,0.4807692307692308,100,294,108,394,208,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.7,20,0.1968300709394304,0.328050118232384,0.0,0.2544529262086514,0.4807692307692308,100,293,108,393,208,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.7,20,0.19544118205054153,0.32573530341756923,0.0,0.25190839694656486,0.47596153846153844,99,294,109,393,208,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.7,20,0.19544118205054153,0.32573530341756923,0.0,0.25190839694656486,0.47596153846153844,99,294,109,393,208,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.7,20,0.1982189598283193,0.3303649330471988,0.0,0.2563451776649746,0.4855769230769231,101,293,107,394,208,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.7,20,0.1968300709394304,0.328050118232384,0.0,0.2544529262086514,0.4807692307692308,100,293,108,393,208,"{""bottle"": 0.3, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.7,20,0.1968300709394304,0.328050118232384,0.0,0.25510204081632654,0.4807692307692308,100,292,108,392,208,"{""bottle"": 0.3, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.7,20,0.19544118205054153,0.32573530341756923,0.0,0.25255102040816324,0.47596153846153844,99,293,109,392,208,"{""bottle"": 0.3, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.7,20,0.19544118205054153,0.32573530341756923,0.0,0.25255102040816324,0.47596153846153844,99,293,109,392,208,"{""bottle"": 0.3, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.7,20,0.19723469001769042,0.3287244833628174,0.0,0.2544987146529563,0.47596153846153844,99,290,109,389,208,"{""bottle"": 0.4, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.7,20,0.19584580112880154,0.3264096685480026,0.0,0.2532299741602067,0.47115384615384615,98,289,110,387,208,"{""bottle"": 0.4, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.7,20,0.1935309863139867,0.32255164385664453,0.0,0.25129533678756477,0.46634615384615385,97,289,111,386,208,"{""bottle"": 0.4, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.7,20,0.19214209742509786,0.32023682904182976,0.0,0.24870466321243523,0.46153846153846156,96,290,112,386,208,"{""bottle"": 0.4, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.7,20,0.19214209742509786,0.32023682904182976,0.0,0.24870466321243523,0.46153846153846156,96,290,112,386,208,"{""bottle"": 0.4, ""can"": 0.5, ""cup"": 0.1}"
