mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
global,0.05,20,0.6633578636567443,0.6944853283167961,0.6166666666666667,0.7415730337078652,0.7213114754098361,132,46,51,178,183,
global,0.05,50,0.6376288731158783,0.7571592329709084,0.45833333333333326,0.6919431279620853,0.7978142076502732,146,65,37,211,183,
global,0.05,100,0.6376288731158783,0.7571592329709084,0.45833333333333326,0.6919431279620853,0.7978142076502732,146,65,37,211,183,
global,0.05,300,0.6376288731158783,0.7571592329709084,0.45833333333333326,0.6919431279620853,0.7978142076502732,146,65,37,211,183,
global,0.1,20,0.686620275004262,0.6888115694515479,0.6833333333333333,0.7751479289940828,0.7158469945355191,131,38,52,169,183,
global,0.1,50,0.6831411594905786,0.7441241547065199,0.5916666666666667,0.7447916666666666,0.7814207650273224,143,49,40,192,183,
global,0.1,100,0.6831411594905786,0.7441241547065199,0.5916666666666667,0.7447916666666666,0.7814207650273224,143,49,40,192,183,
global,0.1,300,0.6831411594905786,0.7441241547065199,0.5916666666666667,0.7447916666666666,0.7814207650273224,143,49,40,192,183,
global,0.15,20,0.7099536083375955,0.6888115694515479,0.7416666666666667,0.808641975308642,0.7158469945355191,131,31,52,162,183,
global,0.15,50,0.7231411594905786,0.7441241547065199,0.6916666666666667,0.7944444444444444,0.7814207650273224,143,37,40,180,183,
global,0.15,100,0.7231411594905786,0.7441241547065199,0.6916666666666667,0.7944444444444444,0.7814207650273224,143,37,40,180,183,
global,0.15,300,0.7231411594905786,0.7441241547065199,0.6916666666666667,0.7944444444444444,0.7814207650273224,143,37,40,180,183,
global,0.2,20,0.7148439813214663,0.6802955244246661,0.7666666666666666,0.821656050955414,0.7049180327868853,129,28,54,157,183,
global,0.2,50,0.7256406024495804,0.7316232263048562,0.7166666666666667,0.8045977011494253,0.7650273224043715,140,34,43,174,183,
global,0.2,100,0.7256406024495804,0.7316232263048562,0.7166666666666667,0.8045977011494253,0.7650273224043715,140,34,43,174,183,
global,0.2,300,0.7256406024495804,0.7316232263048562,0.7166666666666667,0.8045977011494253,0.7650273224043715,140,34,43,174,183,
global,0.25,20,0.7221956762367205,0.6758816826167565,0.7916666666666666,0.8366013071895425,0.6994535519125683,128,25,55,153,183,
global,0.25,50,0.7408156095920666,0.7235815715423332,0.7666666666666666,0.8313253012048193,0.7540983606557377,138,28,45,166,183,
global,0.25,100,0.7408156095920666,0.7235815715423332,0.7666666666666666,0.8313253012048193,0.7540983606557377,138,28,45,166,183,
global,0.25,300,0.7408156095920666,0.7235815715423332,0.7666666666666666,0.8313253012048193,0.7540983606557377,138,28,45,166,183,
global,0.3,20,0.7183984747799448,0.6639974579665745,0.8,0.84,0.6885245901639344,126,24,57,150,183,
global,0.3,50,0.7371276663296553,0.7118794438827587,0.775,0.8343558282208589,0.7431693989071039,136,27,47,163,183,
global,0.3,100,0.7371276663296553,0.7118794438827587,0.775,0.8343558282208589,0.7431693989071039,136,27,47,163,183,
global,0.3,300,0.7371276663296553,0.7118794438827587,0.775,0.8343558282208589,0.7431693989071039,136,27,47,163,183,
global,0.35,20,0.722842919224389,0.6602937542628707,0.8166666666666667,0.8503401360544217,0.6830601092896175,125,22,58,147,183,
global,0.35,50,0.741514067656355,0.7080790016494806,0.7916666666666666,0.84375,0.7377049180327869,135,25,48,160,183,
global,0.35,100,0.741514067656355,0.7080790016494806,0.7916666666666666,0.84375,0.7377049180327869,135,25,48,160,183,
global,0.35,300,0.741514067656355,0.7080790016494806,0.7916666666666666,0.84375,0.7377049180327869,135,25,48,160,183,
global,0.4,20,0.7261762525577224,0.6602937542628707,0.825,0.8561643835616438,0.6830601092896175,125,21,58,146,183,
global,0.4,50,0.7448474009896884,0.7080790016494806,0.8,0.8490566037735849,0.7377049180327869,135,24,48,159,183,
global,0.4,100,0.7448474009896884,0.7080790016494806,0.8,0.8490566037735849,0.7377049180327869,135,24,48,159,183,
global,0.4,300,0.7448474009896884,0.7080790016494806,0.8,0.8490566037735849,0.7377049180327869,135,24,48,159,183,
global,0.45,20,0.7196112676017801,0.6493521126696334,0.825,0.8541666666666666,0.6721311475409836,123,21,60,144,183,
global,0.45,50,0.7418224662053075,0.6974818881199569,0.8083333333333333,0.8525641025641025,0.726775956284153,133,23,50,156,183,
global,0.45,100,0.7418224662053075,0.6974818881199569,0.8083333333333333,0.8525641025641025,0.726775956284153,133,23,50,156,183,
global,0.45,300,0.7418224662053075,0.6974818881199569,0.8083333333333333,0.8525641025641025,0.726775956284153,133,23,50,156,183,
global,0.5,20,0.7168138357359519,0.6446897262265866,0.825,0.8531468531468531,0.6666666666666666,122,21,61,143,183,
global,0.5,50,0.7400990420600084,0.6890539589889029,0.8166666666666667,0.8562091503267973,0.7158469945355191,131,22,52,153,183,
global,0.5,100,0.7400990420600084,0.6890539589889029,0.8166666666666667,0.8562091503267973,0.7158469945355191,131,22,52,153,183,
global,0.5,300,0.7400990420600084,0.6890539589889029,0.8166666666666667,0.8562091503267973,0.7158469945355191,131,22,52,153,183,
global,0.6,20,0.717595607970402,0.6182149021728923,0.8666666666666667,0.8796992481203008,0.639344262295082,117,16,66,133,183,
global,0.6,50,0.7440308882914087,0.6622737027079034,0.8666666666666667,0.8873239436619719,0.6885245901639344,126,16,57,142,183,
global,0.6,100,0.7440308882914087,0.6622737027079034,0.8666666666666667,0.8873239436619719,0.6885245901639344,126,16,57,142,183,
global,0.6,300,0.7440308882914087,0.6622737027079034,0.8666666666666667,0.8873239436619719,0.6885245901639344,126,16,57,142,183,
global,0.7,20,0.7110164651838198,0.5850274419730328,0.9,0.9016393442622951,0.6010928961748634,110,12,73,122,183,
global,0.7,50,0.7348009490419812,0.624668248403302,0.9,0.9076923076923077,0.644808743169399,118,12,65,130,183,
global,0.7,100,0.7348009490419812,0.624668248403302,0.9,0.9076923076923077,0.644808743169399,118,12,65,130,183,
global,0.7,300,0.7348009490419812,0.624668248403302,0.9,0.9076923076923077,0.644808743169399,118,12,65,130,183,
per_class,0.4,50,0.6831411594905786,0.7441241547065199,0.5916666666666667,0.7447916666666666,0.7814207650273224,143,49,40,192,183,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.4,50,0.6989739357829137,0.7316232263048562,0.65,0.7692307692307693,0.7650273224043715,140,42,43,182,183,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.4,50,0.7030700379334514,0.727338952111308,0.6666666666666666,0.776536312849162,0.7595628415300546,139,40,44,179,183,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.4,50,0.7064033712667848,0.727338952111308,0.675,0.7808988764044944,0.7595628415300546,139,39,44,178,183,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.4,50,0.7043083640828767,0.7182917179159056,0.6833333333333333,0.7828571428571428,0.7486338797814208,137,38,46,175,183,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.4,50,0.6964744928239119,0.7441241547065199,0.625,0.7606382978723404,0.7814207650273224,143,45,40,188,183,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.4,50,0.7123072691162471,0.7316232263048562,0.6833333333333333,0.7865168539325843,0.7650273224043715,140,38,43,178,183,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.4,50,0.7164033712667848,0.727338952111308,0.7,0.7942857142857143,0.7595628415300546,139,36,44,175,183,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.4,50,0.7197367046001182,0.727338952111308,0.7083333333333334,0.7988505747126436,0.7595628415300546,139,35,44,174,183,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.4,50,0.7176416974162101,0.7182917179159056,0.7166666666666667,0.8011695906432749,0.7486338797814208,137,34,46,171,183,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.4,50,0.6994532162281674,0.7324220270469456,0.65,0.7704918032786885,0.7704918032786885,141,42,42,183,183,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.4,50,0.7152859925205025,0.7199210986452819,0.7083333333333334,0.7976878612716763,0.7540983606557377,138,35,45,173,183,"{""bottle"": 0.3, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.4,50,0.7193820946710401,0.7156368244517335,0.725,0.8058823529411765,0.7486338797814208,137,33,46,170,183,"{""bottle"": 0.3, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.4,50,0.7227154280043735,0.7156368244517335,0.7333333333333334,0.8106508875739645,0.7486338797814208,137,32,46,169,183,"{""bottle"": 0.3, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.4,50,0.7206204208204653,0.7065895902563311,0.7416666666666667,0.8132530120481928,0.7377049180327869,135,31,48,166,183,"{""bottle"": 0.3, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.4,50,0.7027865495615007,0.7324220270469456,0.6583333333333333,0.7747252747252747,0.7704918032786885,141,41,42,182,183,"{""bottle"": 0.4, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.4,50,0.7186193258538358,0.7199210986452819,0.7166666666666667,0.8023255813953488,0.7540983606557377,138,34,45,172,183,"{""bottle"": 0.4, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.4,50,0.7227154280043735,0.7156368244517335,0.7333333333333334,0.8106508875739645,0.7486338797814208,137,32,46,169,183,"{""bottle"": 0.4, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.4,50,0.7260487613377068,0.7156368244517335,0.7416666666666667,0.8154761904761905,0.7486338797814208,137,31,46,168,183,"{""bottle"": 0.4, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.4,50,0.7239537541537986,0.7065895902563311,0.75,0.8181818181818182,0.7377049180327869,135,30,48,165,183,"{""bottle"": 0.4, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.4,50,0.7024555802943612,0.7263148560461575,0.6666666666666666,0.7777777777777778,0.7650273224043715,140,40,43,180,183,"{""bottle"": 0.5, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.4,50,0.7182883565866962,0.7138139276444938,0.725,0.8058823529411765,0.7486338797814208,137,33,46,170,183,"{""bottle"": 0.5, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.4,50,0.7223844587372339,0.7095296534509453,0.7416666666666667,0.8143712574850299,0.7431693989071039,136,31,47,167,183,"{""bottle"": 0.5, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.4,50,0.7257177920705673,0.7095296534509453,0.75,0.8192771084337349,0.7431693989071039,136,30,47,166,183,"{""bottle"": 0.5, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.4,50,0.7236227848866592,0.7004824192555432,0.7583333333333333,0.8220858895705522,0.73224043715847,134,29,49,163,183,"{""bottle"": 0.5, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.4,50,0.6964744928239119,0.7441241547065199,0.625,0.7606382978723404,0.7814207650273224,143,45,40,188,183,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.2}"
